#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
ATDNAI26T9#DNA/MuDR	DNA/MuDR	TIR_transposon	10	84	17	17	8,9	2432	85	0
ATDNAI27T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	7	80	18	20	8,9	1357	98	0
ATDNAI27T9B#DNA/MuDR	DNA/MuDR	TIR_transposon	7	84	6	20	8,9	2090	80	0
ATDNAI27T9C#DNA/MuDR	DNA/MuDR	TIR_transposon	6	81	3	15	8,9	1933	81	0
ATMU1#DNA/MuDR	DNA/MuDR	TIR_transposon	10	82	20	18	8,9	4929	89	0
ATMU10#DNA/MuDR	DNA/MuDR	TIR_transposon	10	82	12	16	8,9	4703	88	0
ATMU11#DNA/MuDR	DNA/MuDR	TIR_transposon	10	81	19	18	8,9	3831	86	0
ATMU12#DNA/MuDR	DNA/MuDR	TIR_transposon	8	84	10	14	8,9	4347	90	0
ATMU13#DNA/MuDR	DNA/MuDR	TIR_transposon	8	90	12	10	8,9	3652	89	0
ATMU2#DNA/MuDR	DNA/MuDR	TIR_transposon	7	84	7	16	8,9	4444	83	0
ATMU3#DNA/MuDR	DNA/MuDR	TIR_transposon	8	95	13	11	8,9	4853	85	0
ATMU3N1#DNA/MuDR	DNA/MuDR	TIR_transposon	10	91	17	5	8,9	446	85	0
ATMU4#DNA/MuDR	DNA/MuDR	TIR_transposon	8	93	11	11	8,9	4496	98	0
ATMU5#DNA/MuDR	DNA/MuDR	TIR_transposon	6	93	5	16	8,9	4895	87	0
ATMU6#DNA/MuDR	DNA/MuDR	TIR_transposon	9	86	14	15	8,9	4172	86	0
ATMU6N1#DNA/MuDR	DNA/MuDR	TIR_transposon	6	92	4	18	8,9	1012	86	0
ATMU7#DNA/MuDR	DNA/MuDR	TIR_transposon	10	93	19	18	8,9	3134	87	0
ATMU8#DNA/MuDR	DNA/MuDR	TIR_transposon	7	86	20	19	8,9	4433	90	0
ATMU9#DNA/MuDR	DNA/MuDR	TIR_transposon	7	90	11	20	8,9	4693	88	0
ATMUN1#DNA/MuDR	DNA/MuDR	TIR_transposon	9	90	14	8	8,9	1000	84	0
ATMUN2#DNA/MuDR	DNA/MuDR	TIR_transposon	7	81	15	10	8,9	1017	82	0
ATN9_1#DNA/MuDR	DNA/MuDR	TIR_transposon	8	92	14	8	8,9	678	80	0
BOMZH1#DNA/MuDR	DNA/MuDR	TIR_transposon	8	87	7	19	8,9	1088	94	0
BOMZH2#DNA/MuDR	DNA/MuDR	TIR_transposon	9	86	15	5	8,9	1044	80	0
LIMPET1#DNA/MuDR	DNA/MuDR	TIR_transposon	7	80	15	11	8,9	1874	81	0
VANDAL1#DNA/MuDR	DNA/MuDR	TIR_transposon	7	84	14	18	8,9	15093	85	0
VANDAL10#DNA/MuDR	DNA/MuDR	TIR_transposon	7	82	13	15	8,9	12295	97	0
VANDAL11#DNA/MuDR	DNA/MuDR	TIR_transposon	6	95	15	20	8,9	14166	87	0
VANDAL12#DNA/MuDR	DNA/MuDR	TIR_transposon	6	82	1	12	8,9	11974	96	0
VANDAL13#DNA/MuDR	DNA/MuDR	TIR_transposon	8	90	6	17	8,9	12147	86	0
VANDAL14#DNA/MuDR	DNA/MuDR	TIR_transposon	6	82	17	20	8,9	12268	93	0
VANDAL16#DNA/MuDR	DNA/MuDR	TIR_transposon	9	90	13	14	8,9	10472	94	0
VANDAL17#DNA/MuDR	DNA/MuDR	TIR_transposon	8	89	13	15	8,9	8911	98	0
VANDAL18#DNA/MuDR	DNA/MuDR	TIR_transposon	9	90	12	18	8,9	11260	92	0
VANDAL18NA#DNA/MuDR	DNA/MuDR	TIR_transposon	10	82	4	12	8,9	1261	97	0
VANDAL18NB#DNA/MuDR	DNA/MuDR	TIR_transposon	9	93	11	6	8,9	1014	98	0
VANDAL1N1#DNA/MuDR	DNA/MuDR	TIR_transposon	6	83	8	10	8,9	2265	85	0
VANDAL2#DNA/MuDR	DNA/MuDR	TIR_transposon	5	87	10	17	8,9	15253	93	0
VANDAL20#DNA/MuDR	DNA/MuDR	TIR_transposon	10	83	20	20	8,9	12720	96	0
VANDAL21#DNA/MuDR	DNA/MuDR	TIR_transposon	8	80	2	5	8,9	8244	82	0
VANDAL22#DNA/MuDR	DNA/MuDR	TIR_transposon	8	85	11	15	8,9	10310	93	0
VANDAL2N1#DNA/MuDR	DNA/MuDR	TIR_transposon	7	92	13	14	8,9	2712	92	0
VANDAL3#DNA/MuDR	DNA/MuDR	TIR_transposon	8	92	9	15	8,9	16666	86	0
VANDAL4#DNA/MuDR	DNA/MuDR	TIR_transposon	7	85	3	5	8,9	18492	90	0
VANDAL5#DNA/MuDR	DNA/MuDR	TIR_transposon	8	81	18	17	8,9	17915	93	0
VANDAL5A#DNA/MuDR	DNA/MuDR	TIR_transposon	9	80	5	19	8,9	7727	81	0
VANDAL6#DNA/MuDR	DNA/MuDR	TIR_transposon	10	87	19	13	8,9	8390	86	0
VANDAL7#DNA/MuDR	DNA/MuDR	TIR_transposon	8	95	4	18	8,9	12362	81	0
VANDAL8#DNA/MuDR	DNA/MuDR	TIR_transposon	10	92	18	17	8,9	9577	85	0
VANDAL9#DNA/MuDR	DNA/MuDR	TIR_transposon	6	92	10	7	8,9	12396	87	0
VANDALNX1#DNA/MuDR	DNA/MuDR	TIR_transposon	5	92	10	16	8,9	1728	81	0
Os0023#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	81	19	20	8,9	1450	87	0
Os0027#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	82	11	14	8,9	85	82	0
Os0035#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	89	3	7	8,9	2665	97	0
Os0054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	87	16	16	8,9	183	80	0
Os0067#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	82	6	7	8,9	164	89	0
Os0070#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	17	11	8,9	371	86	0
Os0084#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	86	8	5	8,9	379	86	0
Os0085#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	90	17	15	8,9	348	91	0
Os0086#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	93	1	19	8,9	428	86	0
Os0087#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	89	20	18	8,9	391	86	0
Os0089#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	84	15	8	8,9	743	96	0
Os0098#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	88	2	10	8,9	384	95	0
Os0102#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	95	4	18	8,9	158	94	0
Os0103#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	1	17	8,9	155	87	0
Os0105#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	87	1	5	8,9	600	86	0
Os0109#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	12	5	8,9	825	98	0
Os0115#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	82	17	20	8,9	854	94	0
Os0116#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	1	7	8,9	692	88	0
Os0117#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	83	8	6	8,9	707	98	0
Os0120#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	89	3	18	8,9	589	98	0
Os0124#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	85	15	9	8,9	256	89	0
Os0131#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	80	7	11	8,9	376	82	0
Os0138#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	81	9	13	8,9	464	81	0
Os0148#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	91	18	10	8,9	7371	84	0
Os0166#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	90	20	14	8,9	1292	96	0
Os0177#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	84	20	16	8,9	8521	88	0
Os0182#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	88	4	18	8,9	524	97	0
Os0184#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	94	10	11	8,9	169	81	0
Os0202#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	90	7	11	8,9	1034	83	0
Os0208#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	82	13	19	8,9	1236	97	0
Os0218#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	87	3	16	8,9	423	95	0
Os0220#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	85	15	10	8,9	684	90	0
Os0222#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	85	17	14	8,9	492	98	0
Os0229#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	90	19	14	8,9	532	96	0
Os0230#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	87	2	18	8,9	629	95	0
Os0235#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	86	18	16	8,9	7609	94	0
Os0238#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	88	20	10	8,9	505	96	0
Os0243#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	20	17	8,9	736	80	0
Os0250#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	90	12	14	8,9	774	83	0
Os0256#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	95	7	11	8,9	998	81	0
Os0280_AMYLTP#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	2	11	8,9	383	83	0
Os0297#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	85	4	15	8,9	487	89	0
Os0298#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	82	11	15	8,9	357	98	0
Os0300#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	87	14	9	8,9	734	85	0
Os0301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	5	9	8,9	582	83	0
Os0312#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	91	1	9	8,9	365	92	0
Os0314#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	91	16	20	8,9	549	80	0
Os0318#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	94	15	19	8,9	271	80	0
Os0319#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	86	6	11	8,9	294	95	0
Os0325#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	84	14	9	8,9	142	84	0
Os0335#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	85	11	16	8,9	315	86	0
Os0339#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	86	6	16	8,9	823	93	0
Os0348#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	87	16	10	8,9	390	81	0
Os0360#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	94	5	16	8,9	924	85	0
Os0372#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	86	10	14	8,9	364	88	0
Os0377#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	82	7	5	8,9	337	86	0
Os0378#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	81	9	20	8,9	396	93	0
Os0385#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	82	20	19	8,9	9102	94	0
Os0406#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	87	16	8	8,9	1368	90	0
Os0434#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	80	16	14	8,9	123	85	0
Os0441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	83	17	15	8,9	247	90	0
Os0446#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	87	17	8	8,9	1164	87	0
Os0450#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	12	10	8,9	422	87	0
Os0454#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	80	12	16	8,9	492	95	0
Os0468#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	91	7	9	8,9	172	91	0
Os0480#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	89	7	17	8,9	172	86	0
Os0482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	85	3	20	8,9	155	89	0
Os0486#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	88	9	14	8,9	1661	83	0
Os0513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	81	3	18	8,9	1208	87	0
Os0518#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	90	6	8	8,9	231	86	0
Os0536#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	92	15	12	8,9	157	94	0
Os0542#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	90	15	14	8,9	423	93	0
Os0554#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	95	20	6	8,9	15325	91	0
Os0557#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	2	13	8,9	701	81	0
Os0560#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	81	4	20	8,9	294	84	0
Os0565#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	92	13	5	8,9	123	97	0
Os0570#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	83	2	9	8,9	739	86	0
Os0583#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	83	19	5	8,9	629	89	0
Os0593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	91	11	12	8,9	123	94	0
Os0597#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	84	6	5	8,9	124	93	0
Os0598#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	7	6	8,9	1336	83	0
Os0601#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	89	20	20	8,9	1222	94	0
Os0607#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	84	12	20	8,9	117	94	0
Os0610#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	80	16	12	8,9	675	90	0
Os0623#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	82	7	8	8,9	386	85	0
Os0624#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	82	1	10	8,9	1572	81	0
Os0629#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	4	18	8,9	795	87	0
Os0636#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	91	7	20	8,9	525	93	0
Os0643#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	86	16	16	8,9	873	94	0
Os0657#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	91	1	10	8,9	916	82	0
Os0658#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	91	20	10	8,9	374	97	0
Os0659#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	86	3	5	8,9	358	91	0
Os0661#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	85	19	12	8,9	988	90	0
Os0709#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	85	19	20	8,9	994	86	0
Os0710#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	82	14	12	8,9	858	97	0
Os0716#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	93	16	17	8,9	863	95	0
Os0720#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	84	8	8	8,9	551	83	0
Os0728#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	93	3	10	8,9	1065	83	0
Os0764#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	80	6	7	8,9	713	85	0
Os0772#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	81	17	10	8,9	558	80	0
Os0795#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	85	12	12	8,9	1314	93	0
Os0797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	88	14	18	8,9	941	93	0
Os0805#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	95	3	14	8,9	1615	92	0
Os0819#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	6	15	8,9	1416	90	0
Os0821#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	9	15	8,9	1390	95	0
Os0844#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	95	5	7	8,9	958	84	0
Os0845#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	94	20	17	8,9	1913	80	0
Os0848#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	91	2	12	8,9	335	82	0
Os0854#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	83	18	18	8,9	5126	92	0
Os0856#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	2	10	8,9	778	94	0
Os0857#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	15	8	8,9	1262	85	0
Os0861#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	91	5	10	8,9	556	92	0
Os0874#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	85	8	17	8,9	1218	91	0
Os0893#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	92	4	9	8,9	4220	84	0
Os0894#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	86	18	12	8,9	4093	96	0
Os0895#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	89	13	12	8,9	114	89	0
Os0896#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	85	5	19	8,9	3525	94	0
Os0929#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	82	20	6	8,9	1839	89	0
Os0937#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	92	14	14	8,9	1300	82	0
Os0949#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	95	15	12	8,9	898	94	0
Os0954#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	15	12	8,9	1272	93	0
Os0955#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	91	7	13	8,9	863	93	0
Os0974#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	81	15	10	8,9	1753	80	0
Os0986#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	94	7	20	8,9	428	97	0
Os0990#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	9	11	8,9	504	96	0
Os1012#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	3	11	8,9	545	87	0
Os1014#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	95	11	7	8,9	2622	85	0
Os1015#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	19	14	8,9	2052	82	0
Os1019#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	91	12	11	8,9	125	93	0
Os1030#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	95	3	14	8,9	541	95	0
Os1053#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	85	19	6	8,9	123	83	0
Os1054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	84	12	19	8,9	678	96	0
Os1060#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	88	9	7	8,9	713	95	0
Os1074#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	83	10	15	8,9	172	98	0
Os1093#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	81	6	14	8,9	288	89	0
Os1104#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	7	17	8,9	831	86	0
Os1112#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	83	6	5	8,9	1044	80	0
Os1121#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	89	4	17	8,9	3902	89	0
Os1127#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	3	11	8,9	374	96	0
Os1129#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	87	20	7	8,9	671	88	0
Os1130#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	91	17	13	8,9	772	92	0
Os1132#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	5	7	8,9	824	92	0
Os1148#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	90	15	14	8,9	1201	89	0
Os1191#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	94	15	16	8,9	897	89	0
Os1195#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	84	8	18	8,9	346	95	0
Os1198#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	94	14	13	8,9	835	83	0
Os1201#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	89	3	7	8,9	939	81	0
Os1203#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	18	19	8,9	527	97	0
Os1212#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	92	20	20	8,9	917	96	0
Os1224#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	82	5	13	8,9	863	80	0
Os1227#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	16	10	8,9	1064	93	0
Os1228#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	89	8	8	8,9	443	80	0
Os1231#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	83	18	18	8,9	155	93	0
Os1240#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	95	17	19	8,9	5557	83	0
Os1261#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	90	6	20	8,9	301	89	0
Os1271#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	82	10	18	8,9	1150	97	0
Os1274#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	82	15	19	8,9	607	80	0
Os1301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	88	10	9	8,9	619	89	0
Os1302#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	81	16	15	8,9	858	88	0
Os1309#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	80	8	8	8,9	11022	80	0
Os1322#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	5	15	8,9	10534	88	0
Os1327#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	86	2	5	8,9	682	92	0
Os1332#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	86	14	16	8,9	1038	88	0
Os1362#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	94	12	5	8,9	892	95	0
Os1364#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	93	12	5	8,9	641	93	0
Os1367#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	93	11	11	8,9	866	82	0
Os1396#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	4	10	8,9	15926	84	0
Os1402#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	9	19	8,9	756	81	0
Os1403#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	80	11	5	8,9	751	93	0
Os1411#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	92	20	20	8,9	9942	89	0
Os1440#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	93	12	19	8,9	628	95	0
Os1441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	82	11	20	8,9	1012	81	0
Os1455#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	81	5	7	8,9	653	81	0
Os1457#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	81	1	12	8,9	270	93	0
Os1464#DNAauto/MULE	DNAauto/MULE	TIR_transposon	9	89	8	8	8,9	8631	87	0
Os1466#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	93	16	20	8,9	12864	87	0
Os1482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	81	20	6	8,9	819	92	0
Os1497#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	81	14	16	8,9	247	83	0
Os1513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	89	20	17	8,9	145	89	0
Os1517#DNAauto/MULE	DNAauto/MULE	TIR_transposon	10	92	20	14	8,9	5718	82	0
Os1535#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	88	15	19	8,9	1005	96	0
Os1538#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	91	8	16	8,9	759	88	0
Os1543#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	95	11	6	8,9	494	86	0
Os1545#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	80	5	14	8,9	636	93	0
Os1571#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	80	10	15	8,9	654	80	0
Os1593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	17	20	8,9	758	96	0
Os1618#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	85	17	7	8,9	3471	85	0
Os1643#DNAauto/MULE	DNAauto/MULE	TIR_transposon	6	85	15	13	8,9	4046	84	0
Os1653#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	83	3	16	8,9	249	88	0
Os1676#DNAauto/MULE	DNAauto/MULE	TIR_transposon	7	91	2	7	8,9	5403	98	0
Os1693#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	89	6	17	8,9	721	86	0
Os1694#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	86	19	11	8,9	596	98	0
Os1701#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	94	3	8	8,9	245	80	0
Os1708#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	92	20	10	8,9	246	98	0
Os1760#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	82	17	8	8,9	592	90	0
Os1768#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	88	10	5	8,9	831	82	0
Os1789#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	89	19	7	8,9	800	80	0
Os1797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	82	13	15	8,9	2220	83	0
Os1819#DNAauto/MULE	DNAauto/MULE	TIR_transposon	8	80	5	13	8,9	9368	90	0
Os1826#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	84	16	20	8,9	452	90	0
Os1838#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	89	12	19	8,9	902	91	0
Os1846#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	84	10	14	8,9	580	80	0
Os1853#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	84	6	8	8,9	613	81	0
Os1881#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	89	4	10	8,9	1158	89	0
Os1885#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	93	18	9	8,9	2254	95	0
Os1886#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	81	17	20	8,9	545	90	0
Os1889#DNAauto/MULE	DNAauto/MULE	TIR_transposon	5	80	14	16	8,9	5143	84	0
Os1899#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	91	5	11	8,9	1170	89	0
Os1904#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	86	4	18	8,9	1050	93	0
Os1907#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	84	18	16	8,9	765	90	0
Os1909#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	90	7	8	8,9	1193	94	0
Os1910#DNAnona/MULE	DNAnona/MULE	TIR_transposon	6	86	18	13	8,9	531	81	0
Os1919#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	90	4	6	8,9	1230	89	0
Os1923#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	88	17	6	8,9	566	97	0
Os1961#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	88	16	6	8,9	2008	94	0
Os1970#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	83	4	18	8,9	1489	87	0
Os1975#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	80	15	5	8,9	1109	88	0
Os2004#DNAnona/MULE	DNAnona/MULE	TIR_transposon	10	84	13	13	8,9	1212	91	0
Os2033#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	93	18	8	8,9	953	86	0
Os2035#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	86	7	7	8,9	245	95	0
