#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
ATDNAI26T9#DNA/MuDR	DNA/MuDR	TIR_transposon	249	83	17	10	8,9	2432	92	0
ATDNAI27T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	186	94	17	19	8,9	1357	96	0
ATDNAI27T9B#DNA/MuDR	DNA/MuDR	TIR_transposon	464	80	3	14	8,9	2090	93	0
ATDNAI27T9C#DNA/MuDR	DNA/MuDR	TIR_transposon	340	95	18	10	8,9	1933	94	0
ATMU1#DNA/MuDR	DNA/MuDR	TIR_transposon	354	90	9	5	8,9	4929	81	0
ATMU10#DNA/MuDR	DNA/MuDR	TIR_transposon	434	90	5	15	8,9	4703	97	0
ATMU11#DNA/MuDR	DNA/MuDR	TIR_transposon	381	86	10	14	8,9	3831	82	0
ATMU12#DNA/MuDR	DNA/MuDR	TIR_transposon	354	90	10	13	8,9	4347	92	0
ATMU13#DNA/MuDR	DNA/MuDR	TIR_transposon	292	94	15	6	8,9	3652	81	0
ATMU2#DNA/MuDR	DNA/MuDR	TIR_transposon	140	89	6	16	8,9	4444	84	0
ATMU3#DNA/MuDR	DNA/MuDR	TIR_transposon	397	80	13	17	8,9	4853	97	0
ATMU3N1#DNA/MuDR	DNA/MuDR	TIR_transposon	348	86	17	18	8,9	446	80	0
ATMU4#DNA/MuDR	DNA/MuDR	TIR_transposon	425	93	11	19	8,9	4496	85	0
ATMU5#DNA/MuDR	DNA/MuDR	TIR_transposon	43	87	18	15	8,9	4895	86	0
ATMU6#DNA/MuDR	DNA/MuDR	TIR_transposon	21	92	18	9	8,9	4172	97	0
ATMU6N1#DNA/MuDR	DNA/MuDR	TIR_transposon	161	87	19	17	8,9	1012	86	0
ATMU7#DNA/MuDR	DNA/MuDR	TIR_transposon	391	84	10	20	8,9	3134	84	0
ATMU8#DNA/MuDR	DNA/MuDR	TIR_transposon	109	80	1	18	8,9	4433	96	0
ATMU9#DNA/MuDR	DNA/MuDR	TIR_transposon	118	82	11	15	8,9	4693	95	0
ATMUN1#DNA/MuDR	DNA/MuDR	TIR_transposon	400	83	5	18	8,9	1000	91	0
ATMUN2#DNA/MuDR	DNA/MuDR	TIR_transposon	243	94	1	11	8,9	1017	84	0
ATN9_1#DNA/MuDR	DNA/MuDR	TIR_transposon	364	86	19	9	8,9	678	95	0
BOMZH1#DNA/MuDR	DNA/MuDR	TIR_transposon	193	82	8	7	8,9	1088	92	0
BOMZH2#DNA/MuDR	DNA/MuDR	TIR_transposon	171	84	16	6	8,9	1044	98	0
LIMPET1#DNA/MuDR	DNA/MuDR	TIR_transposon	283	93	12	19	8,9	1874	87	0
VANDAL1#DNA/MuDR	DNA/MuDR	TIR_transposon	386	95	6	12	8,9	15093	83	0
VANDAL10#DNA/MuDR	DNA/MuDR	TIR_transposon	330	89	1	16	8,9	12295	95	0
VANDAL11#DNA/MuDR	DNA/MuDR	TIR_transposon	170	91	2	14	8,9	14166	91	0
VANDAL12#DNA/MuDR	DNA/MuDR	TIR_transposon	80	81	10	10	8,9	11974	87	0
VANDAL13#DNA/MuDR	DNA/MuDR	TIR_transposon	482	86	20	13	8,9	12147	91	0
VANDAL14#DNA/MuDR	DNA/MuDR	TIR_transposon	30	85	11	7	8,9	12268	81	0
VANDAL16#DNA/MuDR	DNA/MuDR	TIR_transposon	432	90	20	13	8,9	10472	95	0
VANDAL17#DNA/MuDR	DNA/MuDR	TIR_transposon	290	94	3	8	8,9	8911	90	0
VANDAL18#DNA/MuDR	DNA/MuDR	TIR_transposon	381	84	8	20	8,9	11260	98	0
VANDAL18NA#DNA/MuDR	DNA/MuDR	TIR_transposon	168	92	13	6	8,9	1261	91	0
VANDAL18NB#DNA/MuDR	DNA/MuDR	TIR_transposon	281	86	8	20	8,9	1014	96	0
VANDAL1N1#DNA/MuDR	DNA/MuDR	TIR_transposon	153	82	19	12	8,9	2265	82	0
VANDAL2#DNA/MuDR	DNA/MuDR	TIR_transposon	37	92	8	13	8,9	15253	87	0
VANDAL20#DNA/MuDR	DNA/MuDR	TIR_transposon	363	88	20	9	8,9	12720	91	0
VANDAL21#DNA/MuDR	DNA/MuDR	TIR_transposon	227	81	5	10	8,9	8244	96	0
VANDAL22#DNA/MuDR	DNA/MuDR	TIR_transposon	288	85	17	8	8,9	10310	96	0
VANDAL2N1#DNA/MuDR	DNA/MuDR	TIR_transposon	211	89	13	6	8,9	2712	86	0
VANDAL3#DNA/MuDR	DNA/MuDR	TIR_transposon	172	81	9	18	8,9	16666	84	0
VANDAL4#DNA/MuDR	DNA/MuDR	TIR_transposon	224	87	10	12	8,9	18492	81	0
VANDAL5#DNA/MuDR	DNA/MuDR	TIR_transposon	72	93	2	18	8,9	17915	83	0
VANDAL5A#DNA/MuDR	DNA/MuDR	TIR_transposon	69	83	6	5	8,9	7727	91	0
VANDAL6#DNA/MuDR	DNA/MuDR	TIR_transposon	170	89	7	9	8,9	8390	81	0
VANDAL7#DNA/MuDR	DNA/MuDR	TIR_transposon	52	90	7	20	8,9	12362	82	0
VANDAL8#DNA/MuDR	DNA/MuDR	TIR_transposon	372	91	1	15	8,9	9577	95	0
VANDAL9#DNA/MuDR	DNA/MuDR	TIR_transposon	22	85	19	20	8,9	12396	82	0
VANDALNX1#DNA/MuDR	DNA/MuDR	TIR_transposon	171	88	9	12	8,9	1728	86	0
Os0023#DNAnona/MULE	DNAnona/MULE	TIR_transposon	192	83	20	5	8,9	1450	92	0
Os0027#DNAnona/MULE	DNAnona/MULE	TIR_transposon	202	85	2	13	8,9	85	86	0
Os0035#DNAauto/MULE	DNAauto/MULE	TIR_transposon	68	92	18	9	8,9	2665	89	0
Os0054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	424	94	17	10	8,9	183	85	0
Os0067#DNAnona/MULE	DNAnona/MULE	TIR_transposon	283	92	15	8	8,9	164	96	0
Os0070#DNAnona/MULE	DNAnona/MULE	TIR_transposon	497	82	11	14	8,9	371	98	0
Os0084#DNAnona/MULE	DNAnona/MULE	TIR_transposon	61	91	20	19	8,9	379	94	0
Os0085#DNAnona/MULE	DNAnona/MULE	TIR_transposon	383	84	2	15	8,9	348	85	0
Os0086#DNAnona/MULE	DNAnona/MULE	TIR_transposon	112	89	3	10	8,9	428	94	0
Os0087#DNAnona/MULE	DNAnona/MULE	TIR_transposon	423	88	17	13	8,9	391	82	0
Os0089#DNAnona/MULE	DNAnona/MULE	TIR_transposon	351	83	7	11	8,9	743	97	0
Os0098#DNAnona/MULE	DNAnona/MULE	TIR_transposon	78	92	9	17	8,9	384	82	0
Os0102#DNAnona/MULE	DNAnona/MULE	TIR_transposon	252	84	16	8	8,9	158	84	0
Os0103#DNAnona/MULE	DNAnona/MULE	TIR_transposon	433	91	1	5	8,9	155	85	0
Os0105#DNAnona/MULE	DNAnona/MULE	TIR_transposon	7	81	9	12	8,9	600	89	0
Os0109#DNAnona/MULE	DNAnona/MULE	TIR_transposon	341	94	6	14	8,9	825	97	0
Os0115#DNAnona/MULE	DNAnona/MULE	TIR_transposon	99	92	11	13	8,9	854	84	0
Os0116#DNAnona/MULE	DNAnona/MULE	TIR_transposon	230	83	4	9	8,9	692	95	0
Os0117#DNAnona/MULE	DNAnona/MULE	TIR_transposon	301	93	6	6	8,9	707	81	0
Os0120#DNAnona/MULE	DNAnona/MULE	TIR_transposon	270	93	19	9	8,9	589	84	0
Os0124#DNAnona/MULE	DNAnona/MULE	TIR_transposon	73	86	10	7	8,9	256	90	0
Os0131#DNAnona/MULE	DNAnona/MULE	TIR_transposon	248	93	12	6	8,9	376	80	0
Os0138#DNAnona/MULE	DNAnona/MULE	TIR_transposon	159	87	12	19	8,9	464	93	0
Os0148#DNAauto/MULE	DNAauto/MULE	TIR_transposon	370	84	10	14	8,9	7371	89	0
Os0166#DNAnona/MULE	DNAnona/MULE	TIR_transposon	374	90	11	12	8,9	1292	86	0
Os0177#DNAauto/MULE	DNAauto/MULE	TIR_transposon	16	86	16	12	8,9	8521	86	0
Os0182#DNAnona/MULE	DNAnona/MULE	TIR_transposon	56	88	19	11	8,9	524	96	0
Os0184#DNAnona/MULE	DNAnona/MULE	TIR_transposon	460	93	9	8	8,9	169	90	0
Os0202#DNAnona/MULE	DNAnona/MULE	TIR_transposon	242	85	7	7	8,9	1034	83	0
Os0208#DNAnona/MULE	DNAnona/MULE	TIR_transposon	322	82	13	5	8,9	1236	83	0
Os0218#DNAnona/MULE	DNAnona/MULE	TIR_transposon	486	82	17	14	8,9	423	93	0
Os0220#DNAnona/MULE	DNAnona/MULE	TIR_transposon	347	92	7	13	8,9	684	97	0
Os0222#DNAnona/MULE	DNAnona/MULE	TIR_transposon	446	89	8	19	8,9	492	92	0
Os0229#DNAnona/MULE	DNAnona/MULE	TIR_transposon	171	92	17	7	8,9	532	87	0
Os0230#DNAnona/MULE	DNAnona/MULE	TIR_transposon	160	86	2	7	8,9	629	82	0
Os0235#DNAauto/MULE	DNAauto/MULE	TIR_transposon	439	95	16	9	8,9	7609	88	0
Os0238#DNAnona/MULE	DNAnona/MULE	TIR_transposon	468	82	15	5	8,9	505	89	0
Os0243#DNAnona/MULE	DNAnona/MULE	TIR_transposon	277	83	15	7	8,9	736	80	0
Os0250#DNAnona/MULE	DNAnona/MULE	TIR_transposon	498	81	5	8	8,9	774	90	0
Os0256#DNAnona/MULE	DNAnona/MULE	TIR_transposon	470	93	15	7	8,9	998	95	0
Os0280_AMYLTP#DNAnona/MULE	DNAnona/MULE	TIR_transposon	248	89	3	14	8,9	383	82	0
Os0297#DNAnona/MULE	DNAnona/MULE	TIR_transposon	205	92	16	12	8,9	487	95	0
Os0298#DNAnona/MULE	DNAnona/MULE	TIR_transposon	424	85	18	19	8,9	357	88	0
Os0300#DNAnona/MULE	DNAnona/MULE	TIR_transposon	285	90	8	9	8,9	734	98	0
Os0301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	41	83	4	19	8,9	582	82	0
Os0312#DNAnona/MULE	DNAnona/MULE	TIR_transposon	438	83	18	13	8,9	365	97	0
Os0314#DNAnona/MULE	DNAnona/MULE	TIR_transposon	26	90	8	10	8,9	549	98	0
Os0318#DNAnona/MULE	DNAnona/MULE	TIR_transposon	216	86	16	14	8,9	271	98	0
Os0319#DNAnona/MULE	DNAnona/MULE	TIR_transposon	385	86	2	5	8,9	294	85	0
Os0325#DNAnona/MULE	DNAnona/MULE	TIR_transposon	426	85	7	10	8,9	142	94	0
Os0335#DNAnona/MULE	DNAnona/MULE	TIR_transposon	299	89	11	18	8,9	315	81	0
Os0339#DNAnona/MULE	DNAnona/MULE	TIR_transposon	389	95	8	12	8,9	823	98	0
Os0348#DNAnona/MULE	DNAnona/MULE	TIR_transposon	220	82	7	6	8,9	390	97	0
Os0360#DNAnona/MULE	DNAnona/MULE	TIR_transposon	263	95	12	16	8,9	924	88	0
Os0372#DNAnona/MULE	DNAnona/MULE	TIR_transposon	396	90	6	10	8,9	364	84	0
Os0377#DNAnona/MULE	DNAnona/MULE	TIR_transposon	22	82	9	7	8,9	337	87	0
Os0378#DNAnona/MULE	DNAnona/MULE	TIR_transposon	41	84	17	15	8,9	396	81	0
Os0385#DNAauto/MULE	DNAauto/MULE	TIR_transposon	233	89	12	6	8,9	9102	94	0
Os0406#DNAnona/MULE	DNAnona/MULE	TIR_transposon	382	95	3	13	8,9	1368	95	0
Os0434#DNAnona/MULE	DNAnona/MULE	TIR_transposon	339	88	15	12	8,9	123	83	0
Os0441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	73	92	12	16	8,9	247	92	0
Os0446#DNAnona/MULE	DNAnona/MULE	TIR_transposon	316	82	11	11	8,9	1164	95	0
Os0450#DNAnona/MULE	DNAnona/MULE	TIR_transposon	171	83	9	12	8,9	422	82	0
Os0454#DNAnona/MULE	DNAnona/MULE	TIR_transposon	469	80	10	16	8,9	492	83	0
Os0468#DNAnona/MULE	DNAnona/MULE	TIR_transposon	392	93	3	17	8,9	172	88	0
Os0480#DNAnona/MULE	DNAnona/MULE	TIR_transposon	48	84	2	10	8,9	172	97	0
Os0482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	75	80	16	5	8,9	155	92	0
Os0486#DNAnona/MULE	DNAnona/MULE	TIR_transposon	167	91	13	19	8,9	1661	90	0
Os0513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	85	91	17	14	8,9	1208	98	0
Os0518#DNAnona/MULE	DNAnona/MULE	TIR_transposon	189	94	13	18	8,9	231	82	0
Os0536#DNAnona/MULE	DNAnona/MULE	TIR_transposon	383	84	18	9	8,9	157	92	0
Os0542#DNAnona/MULE	DNAnona/MULE	TIR_transposon	407	91	17	5	8,9	423	90	0
Os0554#DNAauto/MULE	DNAauto/MULE	TIR_transposon	274	80	5	9	8,9	15325	83	0
Os0557#DNAnona/MULE	DNAnona/MULE	TIR_transposon	137	88	11	13	8,9	701	90	0
Os0560#DNAnona/MULE	DNAnona/MULE	TIR_transposon	469	95	5	15	8,9	294	89	0
Os0565#DNAnona/MULE	DNAnona/MULE	TIR_transposon	354	93	13	16	8,9	123	84	0
Os0570#DNAnona/MULE	DNAnona/MULE	TIR_transposon	476	86	9	20	8,9	739	84	0
Os0583#DNAnona/MULE	DNAnona/MULE	TIR_transposon	471	92	4	20	8,9	629	87	0
Os0593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	16	92	1	13	8,9	123	81	0
Os0597#DNAnona/MULE	DNAnona/MULE	TIR_transposon	334	92	17	6	8,9	124	92	0
Os0598#DNAnona/MULE	DNAnona/MULE	TIR_transposon	17	81	7	13	8,9	1336	97	0
Os0601#DNAnona/MULE	DNAnona/MULE	TIR_transposon	117	86	7	6	8,9	1222	89	0
Os0607#DNAnona/MULE	DNAnona/MULE	TIR_transposon	267	83	15	12	8,9	117	81	0
Os0610#DNAnona/MULE	DNAnona/MULE	TIR_transposon	421	81	9	19	8,9	675	94	0
Os0623#DNAnona/MULE	DNAnona/MULE	TIR_transposon	418	83	15	11	8,9	386	98	0
Os0624#DNAnona/MULE	DNAnona/MULE	TIR_transposon	359	89	6	19	8,9	1572	93	0
Os0629#DNAnona/MULE	DNAnona/MULE	TIR_transposon	370	91	1	7	8,9	795	87	0
Os0636#DNAnona/MULE	DNAnona/MULE	TIR_transposon	272	84	18	17	8,9	525	80	0
Os0643#DNAnona/MULE	DNAnona/MULE	TIR_transposon	418	90	10	15	8,9	873	86	0
Os0657#DNAnona/MULE	DNAnona/MULE	TIR_transposon	166	93	8	11	8,9	916	87	0
Os0658#DNAnona/MULE	DNAnona/MULE	TIR_transposon	298	95	9	8	8,9	374	88	0
Os0659#DNAnona/MULE	DNAnona/MULE	TIR_transposon	248	90	11	17	8,9	358	95	0
Os0661#DNAnona/MULE	DNAnona/MULE	TIR_transposon	402	93	20	19	8,9	988	93	0
Os0709#DNAnona/MULE	DNAnona/MULE	TIR_transposon	131	88	4	14	8,9	994	98	0
Os0710#DNAnona/MULE	DNAnona/MULE	TIR_transposon	348	94	2	6	8,9	858	89	0
Os0716#DNAnona/MULE	DNAnona/MULE	TIR_transposon	452	85	7	19	8,9	863	86	0
Os0720#DNAnona/MULE	DNAnona/MULE	TIR_transposon	33	84	20	17	8,9	551	92	0
Os0728#DNAnona/MULE	DNAnona/MULE	TIR_transposon	322	80	20	6	8,9	1065	86	0
Os0764#DNAnona/MULE	DNAnona/MULE	TIR_transposon	310	87	20	16	8,9	713	98	0
Os0772#DNAnona/MULE	DNAnona/MULE	TIR_transposon	349	91	5	6	8,9	558	98	0
Os0795#DNAnona/MULE	DNAnona/MULE	TIR_transposon	147	82	11	19	8,9	1314	84	0
Os0797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	392	95	17	6	8,9	941	93	0
Os0805#DNAnona/MULE	DNAnona/MULE	TIR_transposon	173	83	5	18	8,9	1615	86	0
Os0819#DNAnona/MULE	DNAnona/MULE	TIR_transposon	370	89	13	10	8,9	1416	95	0
Os0821#DNAnona/MULE	DNAnona/MULE	TIR_transposon	354	85	15	18	8,9	1390	92	0
Os0844#DNAnona/MULE	DNAnona/MULE	TIR_transposon	375	90	15	14	8,9	958	92	0
Os0845#DNAnona/MULE	DNAnona/MULE	TIR_transposon	303	89	20	11	8,9	1913	80	0
Os0848#DNAnona/MULE	DNAnona/MULE	TIR_transposon	254	92	6	19	8,9	335	81	0
Os0854#DNAauto/MULE	DNAauto/MULE	TIR_transposon	468	87	20	16	8,9	5126	86	0
Os0856#DNAnona/MULE	DNAnona/MULE	TIR_transposon	313	95	13	17	8,9	778	89	0
Os0857#DNAnona/MULE	DNAnona/MULE	TIR_transposon	148	88	17	15	8,9	1262	85	0
Os0861#DNAnona/MULE	DNAnona/MULE	TIR_transposon	297	93	8	20	8,9	556	81	0
Os0874#DNAnona/MULE	DNAnona/MULE	TIR_transposon	222	86	5	9	8,9	1218	95	0
Os0893#DNAauto/MULE	DNAauto/MULE	TIR_transposon	86	93	14	18	8,9	4220	95	0
Os0894#DNAauto/MULE	DNAauto/MULE	TIR_transposon	259	85	1	6	8,9	4093	97	0
Os0895#DNAnona/MULE	DNAnona/MULE	TIR_transposon	210	92	12	15	8,9	114	84	0
Os0896#DNAauto/MULE	DNAauto/MULE	TIR_transposon	321	81	3	6	8,9	3525	81	0
Os0929#DNAnona/MULE	DNAnona/MULE	TIR_transposon	132	82	18	5	8,9	1839	87	0
Os0937#DNAnona/MULE	DNAnona/MULE	TIR_transposon	434	89	14	7	8,9	1300	81	0
Os0949#DNAnona/MULE	DNAnona/MULE	TIR_transposon	157	89	11	17	8,9	898	92	0
Os0954#DNAnona/MULE	DNAnona/MULE	TIR_transposon	331	91	16	9	8,9	1272	92	0
Os0955#DNAnona/MULE	DNAnona/MULE	TIR_transposon	173	80	15	7	8,9	863	93	0
Os0974#DNAnona/MULE	DNAnona/MULE	TIR_transposon	366	94	5	14	8,9	1753	93	0
Os0986#DNAnona/MULE	DNAnona/MULE	TIR_transposon	357	83	1	12	8,9	428	94	0
Os0990#DNAnona/MULE	DNAnona/MULE	TIR_transposon	167	84	7	7	8,9	504	90	0
Os1012#DNAnona/MULE	DNAnona/MULE	TIR_transposon	458	82	12	12	8,9	545	87	0
Os1014#DNAnona/MULE	DNAnona/MULE	TIR_transposon	72	89	1	11	8,9	2622	95	0
Os1015#DNAnona/MULE	DNAnona/MULE	TIR_transposon	139	83	19	19	8,9	2052	84	0
Os1019#DNAnona/MULE	DNAnona/MULE	TIR_transposon	223	86	7	5	8,9	125	85	0
Os1030#DNAnona/MULE	DNAnona/MULE	TIR_transposon	431	94	12	5	8,9	541	92	0
Os1053#DNAnona/MULE	DNAnona/MULE	TIR_transposon	24	82	1	16	8,9	123	88	0
Os1054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	33	90	19	6	8,9	678	90	0
Os1060#DNAnona/MULE	DNAnona/MULE	TIR_transposon	86	88	4	18	8,9	713	89	0
Os1074#DNAnona/MULE	DNAnona/MULE	TIR_transposon	45	81	16	16	8,9	172	82	0
Os1093#DNAnona/MULE	DNAnona/MULE	TIR_transposon	113	85	6	6	8,9	288	93	0
Os1104#DNAnona/MULE	DNAnona/MULE	TIR_transposon	319	84	7	6	8,9	831	95	0
Os1112#DNAnona/MULE	DNAnona/MULE	TIR_transposon	330	84	16	10	8,9	1044	93	0
Os1121#DNAauto/MULE	DNAauto/MULE	TIR_transposon	413	84	15	10	8,9	3902	95	0
Os1127#DNAnona/MULE	DNAnona/MULE	TIR_transposon	239	85	15	15	8,9	374	87	0
Os1129#DNAnona/MULE	DNAnona/MULE	TIR_transposon	26	86	11	8	8,9	671	80	0
Os1130#DNAnona/MULE	DNAnona/MULE	TIR_transposon	129	87	5	6	8,9	772	86	0
Os1132#DNAnona/MULE	DNAnona/MULE	TIR_transposon	284	80	8	12	8,9	824	81	0
Os1148#DNAnona/MULE	DNAnona/MULE	TIR_transposon	90	94	7	20	8,9	1201	92	0
Os1191#DNAnona/MULE	DNAnona/MULE	TIR_transposon	315	91	10	13	8,9	897	97	0
Os1195#DNAnona/MULE	DNAnona/MULE	TIR_transposon	421	80	15	8	8,9	346	86	0
Os1198#DNAnona/MULE	DNAnona/MULE	TIR_transposon	226	89	19	6	8,9	835	86	0
Os1201#DNAnona/MULE	DNAnona/MULE	TIR_transposon	297	84	5	6	8,9	939	91	0
Os1203#DNAnona/MULE	DNAnona/MULE	TIR_transposon	388	91	9	12	8,9	527	92	0
Os1212#DNAnona/MULE	DNAnona/MULE	TIR_transposon	449	88	10	9	8,9	917	91	0
Os1224#DNAnona/MULE	DNAnona/MULE	TIR_transposon	148	94	13	13	8,9	863	93	0
Os1227#DNAnona/MULE	DNAnona/MULE	TIR_transposon	5	92	13	15	8,9	1064	94	0
Os1228#DNAnona/MULE	DNAnona/MULE	TIR_transposon	119	91	10	13	8,9	443	91	0
Os1231#DNAnona/MULE	DNAnona/MULE	TIR_transposon	210	94	6	10	8,9	155	86	0
Os1240#DNAauto/MULE	DNAauto/MULE	TIR_transposon	348	95	8	11	8,9	5557	96	0
Os1261#DNAnona/MULE	DNAnona/MULE	TIR_transposon	457	92	3	9	8,9	301	85	0
Os1271#DNAnona/MULE	DNAnona/MULE	TIR_transposon	206	89	20	12	8,9	1150	97	0
Os1274#DNAnona/MULE	DNAnona/MULE	TIR_transposon	463	82	14	18	8,9	607	94	0
Os1301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	152	83	3	20	8,9	619	96	0
Os1302#DNAnona/MULE	DNAnona/MULE	TIR_transposon	122	85	6	6	8,9	858	83	0
Os1309#DNAauto/MULE	DNAauto/MULE	TIR_transposon	171	81	1	20	8,9	11022	94	0
Os1322#DNAnona/MULE	DNAnona/MULE	TIR_transposon	52	89	16	5	8,9	10534	98	0
Os1327#DNAnona/MULE	DNAnona/MULE	TIR_transposon	204	94	4	17	8,9	682	86	0
Os1332#DNAnona/MULE	DNAnona/MULE	TIR_transposon	406	91	6	8	8,9	1038	84	0
Os1362#DNAnona/MULE	DNAnona/MULE	TIR_transposon	490	85	18	14	8,9	892	97	0
Os1364#DNAnona/MULE	DNAnona/MULE	TIR_transposon	82	84	13	14	8,9	641	80	0
Os1367#DNAnona/MULE	DNAnona/MULE	TIR_transposon	415	81	11	9	8,9	866	81	0
Os1396#DNAnona/MULE	DNAnona/MULE	TIR_transposon	63	85	7	6	8,9	15926	86	0
Os1402#DNAnona/MULE	DNAnona/MULE	TIR_transposon	382	87	15	18	8,9	756	90	0
Os1403#DNAnona/MULE	DNAnona/MULE	TIR_transposon	467	87	15	5	8,9	751	94	0
Os1411#DNAauto/MULE	DNAauto/MULE	TIR_transposon	431	88	14	9	8,9	9942	84	0
Os1440#DNAnona/MULE	DNAnona/MULE	TIR_transposon	435	84	11	16	8,9	628	95	0
Os1441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	89	92	14	9	8,9	1012	96	0
Os1455#DNAnona/MULE	DNAnona/MULE	TIR_transposon	103	94	4	12	8,9	653	87	0
Os1457#DNAnona/MULE	DNAnona/MULE	TIR_transposon	416	88	14	18	8,9	270	96	0
Os1464#DNAauto/MULE	DNAauto/MULE	TIR_transposon	35	80	15	10	8,9	8631	85	0
Os1466#DNAauto/MULE	DNAauto/MULE	TIR_transposon	434	89	13	6	8,9	12864	97	0
Os1482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	411	85	19	8	8,9	819	81	0
Os1497#DNAnona/MULE	DNAnona/MULE	TIR_transposon	495	84	16	12	8,9	247	83	0
Os1513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	481	86	4	7	8,9	145	84	0
Os1517#DNAauto/MULE	DNAauto/MULE	TIR_transposon	500	86	4	17	8,9	5718	89	0
Os1535#DNAnona/MULE	DNAnona/MULE	TIR_transposon	54	88	2	6	8,9	1005	98	0
Os1538#DNAnona/MULE	DNAnona/MULE	TIR_transposon	382	85	13	6	8,9	759	84	0
Os1543#DNAnona/MULE	DNAnona/MULE	TIR_transposon	11	92	13	10	8,9	494	94	0
Os1545#DNAnona/MULE	DNAnona/MULE	TIR_transposon	93	85	3	17	8,9	636	91	0
Os1571#DNAnona/MULE	DNAnona/MULE	TIR_transposon	364	87	17	18	8,9	654	95	0
Os1593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	183	83	2	5	8,9	758	87	0
Os1618#DNAnona/MULE	DNAnona/MULE	TIR_transposon	302	82	9	10	8,9	3471	98	0
Os1643#DNAauto/MULE	DNAauto/MULE	TIR_transposon	393	84	6	13	8,9	4046	93	0
Os1653#DNAnona/MULE	DNAnona/MULE	TIR_transposon	372	85	7	19	8,9	249	85	0
Os1676#DNAauto/MULE	DNAauto/MULE	TIR_transposon	32	92	5	14	8,9	5403	82	0
Os1693#DNAnona/MULE	DNAnona/MULE	TIR_transposon	103	95	3	14	8,9	721	80	0
Os1694#DNAnona/MULE	DNAnona/MULE	TIR_transposon	60	92	1	17	8,9	596	95	0
Os1701#DNAnona/MULE	DNAnona/MULE	TIR_transposon	8	81	16	5	8,9	245	89	0
Os1708#DNAnona/MULE	DNAnona/MULE	TIR_transposon	91	85	1	13	8,9	246	96	0
Os1760#DNAnona/MULE	DNAnona/MULE	TIR_transposon	25	92	16	11	8,9	592	91	0
Os1768#DNAnona/MULE	DNAnona/MULE	TIR_transposon	93	94	3	12	8,9	831	80	0
Os1789#DNAnona/MULE	DNAnona/MULE	TIR_transposon	53	81	18	14	8,9	800	85	0
Os1797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	243	87	11	5	8,9	2220	94	0
Os1819#DNAauto/MULE	DNAauto/MULE	TIR_transposon	160	81	4	14	8,9	9368	89	0
Os1826#DNAnona/MULE	DNAnona/MULE	TIR_transposon	63	87	12	19	8,9	452	98	0
Os1838#DNAnona/MULE	DNAnona/MULE	TIR_transposon	388	85	4	17	8,9	902	85	0
Os1846#DNAnona/MULE	DNAnona/MULE	TIR_transposon	207	91	6	5	8,9	580	93	0
Os1853#DNAnona/MULE	DNAnona/MULE	TIR_transposon	381	83	2	12	8,9	613	96	0
Os1881#DNAnona/MULE	DNAnona/MULE	TIR_transposon	445	86	2	17	8,9	1158	88	0
Os1885#DNAnona/MULE	DNAnona/MULE	TIR_transposon	500	87	3	17	8,9	2254	84	0
Os1886#DNAnona/MULE	DNAnona/MULE	TIR_transposon	400	80	14	15	8,9	545	94	0
Os1889#DNAauto/MULE	DNAauto/MULE	TIR_transposon	166	81	16	6	8,9	5143	85	0
Os1899#DNAnona/MULE	DNAnona/MULE	TIR_transposon	98	81	3	8	8,9	1170	80	0
Os1904#DNAnona/MULE	DNAnona/MULE	TIR_transposon	15	91	12	16	8,9	1050	85	0
Os1907#DNAnona/MULE	DNAnona/MULE	TIR_transposon	459	83	15	10	8,9	765	97	0
Os1909#DNAnona/MULE	DNAnona/MULE	TIR_transposon	262	93	5	19	8,9	1193	83	0
Os1910#DNAnona/MULE	DNAnona/MULE	TIR_transposon	98	88	16	10	8,9	531	80	0
Os1919#DNAnona/MULE	DNAnona/MULE	TIR_transposon	276	81	12	13	8,9	1230	81	0
Os1923#DNAnona/MULE	DNAnona/MULE	TIR_transposon	480	89	15	15	8,9	566	91	0
Os1961#DNAnona/MULE	DNAnona/MULE	TIR_transposon	83	82	7	8	8,9	2008	93	0
Os1970#DNAnona/MULE	DNAnona/MULE	TIR_transposon	380	91	14	20	8,9	1489	95	0
Os1975#DNAnona/MULE	DNAnona/MULE	TIR_transposon	426	84	3	18	8,9	1109	95	0
Os2004#DNAnona/MULE	DNAnona/MULE	TIR_transposon	429	93	9	7	8,9	1212	88	0
Os2033#DNAnona/MULE	DNAnona/MULE	TIR_transposon	179	81	7	7	8,9	953	92	0
Os2035#DNAnona/MULE	DNAnona/MULE	TIR_transposon	95	82	15	15	8,9	245	94	0
