#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
ATDNAI26T9#DNA/MuDR	DNA/MuDR	TIR_transposon	254	80	18	13	8,9	2432	80	0
ATDNAI27T9A#DNA/MuDR	DNA/MuDR	TIR_transposon	248	83	17	5	8,9	1357	97	0
ATDNAI27T9B#DNA/MuDR	DNA/MuDR	TIR_transposon	194	93	16	11	8,9	2090	96	0
ATDNAI27T9C#DNA/MuDR	DNA/MuDR	TIR_transposon	272	91	5	7	8,9	1933	90	0
ATMU1#DNA/MuDR	DNA/MuDR	TIR_transposon	558	87	12	18	8,9	4929	98	0
ATMU10#DNA/MuDR	DNA/MuDR	TIR_transposon	218	95	15	6	8,9	4703	89	0
ATMU11#DNA/MuDR	DNA/MuDR	TIR_transposon	186	81	14	16	8,9	3831	83	0
ATMU12#DNA/MuDR	DNA/MuDR	TIR_transposon	873	90	9	13	8,9	4347	96	0
ATMU13#DNA/MuDR	DNA/MuDR	TIR_transposon	34	93	18	14	8,9	3652	97	0
ATMU2#DNA/MuDR	DNA/MuDR	TIR_transposon	831	92	18	12	8,9	4444	98	0
ATMU3#DNA/MuDR	DNA/MuDR	TIR_transposon	961	81	11	12	8,9	4853	90	0
ATMU3N1#DNA/MuDR	DNA/MuDR	TIR_transposon	320	85	1	14	8,9	446	86	0
ATMU4#DNA/MuDR	DNA/MuDR	TIR_transposon	173	87	17	17	8,9	4496	87	0
ATMU5#DNA/MuDR	DNA/MuDR	TIR_transposon	986	87	4	20	8,9	4895	84	0
ATMU6#DNA/MuDR	DNA/MuDR	TIR_transposon	598	91	17	6	8,9	4172	82	0
ATMU6N1#DNA/MuDR	DNA/MuDR	TIR_transposon	732	80	10	16	8,9	1012	85	0
ATMU7#DNA/MuDR	DNA/MuDR	TIR_transposon	656	80	18	16	8,9	3134	88	0
ATMU8#DNA/MuDR	DNA/MuDR	TIR_transposon	786	95	10	6	8,9	4433	81	0
ATMU9#DNA/MuDR	DNA/MuDR	TIR_transposon	704	82	14	16	8,9	4693	80	0
ATMUN1#DNA/MuDR	DNA/MuDR	TIR_transposon	923	95	5	11	8,9	1000	88	0
ATMUN2#DNA/MuDR	DNA/MuDR	TIR_transposon	121	80	4	9	8,9	1017	98	0
ATN9_1#DNA/MuDR	DNA/MuDR	TIR_transposon	538	83	18	18	8,9	678	91	0
BOMZH1#DNA/MuDR	DNA/MuDR	TIR_transposon	732	90	6	18	8,9	1088	84	0
BOMZH2#DNA/MuDR	DNA/MuDR	TIR_transposon	200	95	19	14	8,9	1044	95	0
LIMPET1#DNA/MuDR	DNA/MuDR	TIR_transposon	231	94	16	13	8,9	1874	98	0
VANDAL1#DNA/MuDR	DNA/MuDR	TIR_transposon	878	95	1	6	8,9	15093	88	0
VANDAL10#DNA/MuDR	DNA/MuDR	TIR_transposon	106	85	3	6	8,9	12295	87	0
VANDAL11#DNA/MuDR	DNA/MuDR	TIR_transposon	599	82	5	15	8,9	14166	90	0
VANDAL12#DNA/MuDR	DNA/MuDR	TIR_transposon	936	83	1	17	8,9	11974	92	0
VANDAL13#DNA/MuDR	DNA/MuDR	TIR_transposon	984	81	11	18	8,9	12147	86	0
VANDAL14#DNA/MuDR	DNA/MuDR	TIR_transposon	429	94	5	20	8,9	12268	94	0
VANDAL16#DNA/MuDR	DNA/MuDR	TIR_transposon	584	86	2	5	8,9	10472	81	0
VANDAL17#DNA/MuDR	DNA/MuDR	TIR_transposon	368	80	10	5	8,9	8911	80	0
VANDAL18#DNA/MuDR	DNA/MuDR	TIR_transposon	755	84	15	10	8,9	11260	89	0
VANDAL18NA#DNA/MuDR	DNA/MuDR	TIR_transposon	328	86	17	20	8,9	1261	92	0
VANDAL18NB#DNA/MuDR	DNA/MuDR	TIR_transposon	283	82	13	9	8,9	1014	94	0
VANDAL1N1#DNA/MuDR	DNA/MuDR	TIR_transposon	568	86	11	6	8,9	2265	80	0
VANDAL2#DNA/MuDR	DNA/MuDR	TIR_transposon	225	91	9	17	8,9	15253	97	0
VANDAL20#DNA/MuDR	DNA/MuDR	TIR_transposon	807	86	16	5	8,9	12720	96	0
VANDAL21#DNA/MuDR	DNA/MuDR	TIR_transposon	274	87	2	11	8,9	8244	81	0
VANDAL22#DNA/MuDR	DNA/MuDR	TIR_transposon	509	90	5	9	8,9	10310	82	0
VANDAL2N1#DNA/MuDR	DNA/MuDR	TIR_transposon	600	82	10	19	8,9	2712	84	0
VANDAL3#DNA/MuDR	DNA/MuDR	TIR_transposon	459	93	2	16	8,9	16666	88	0
VANDAL4#DNA/MuDR	DNA/MuDR	TIR_transposon	791	85	11	9	8,9	18492	91	0
VANDAL5#DNA/MuDR	DNA/MuDR	TIR_transposon	653	95	17	16	8,9	17915	88	0
VANDAL5A#DNA/MuDR	DNA/MuDR	TIR_transposon	717	83	13	6	8,9	7727	91	0
VANDAL6#DNA/MuDR	DNA/MuDR	TIR_transposon	364	92	14	20	8,9	8390	98	0
VANDAL7#DNA/MuDR	DNA/MuDR	TIR_transposon	949	93	10	18	8,9	12362	92	0
VANDAL8#DNA/MuDR	DNA/MuDR	TIR_transposon	696	86	9	19	8,9	9577	88	0
VANDAL9#DNA/MuDR	DNA/MuDR	TIR_transposon	927	85	13	13	8,9	12396	86	0
VANDALNX1#DNA/MuDR	DNA/MuDR	TIR_transposon	117	95	13	5	8,9	1728	95	0
Os0023#DNAnona/MULE	DNAnona/MULE	TIR_transposon	46	93	13	11	8,9	1450	85	0
Os0027#DNAnona/MULE	DNAnona/MULE	TIR_transposon	386	84	18	20	8,9	85	91	0
Os0035#DNAauto/MULE	DNAauto/MULE	TIR_transposon	939	89	5	9	8,9	2665	92	0
Os0054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	716	90	14	10	8,9	183	93	0
Os0067#DNAnona/MULE	DNAnona/MULE	TIR_transposon	668	95	3	7	8,9	164	86	0
Os0070#DNAnona/MULE	DNAnona/MULE	TIR_transposon	727	92	12	20	8,9	371	96	0
Os0084#DNAnona/MULE	DNAnona/MULE	TIR_transposon	360	89	10	12	8,9	379	96	0
Os0085#DNAnona/MULE	DNAnona/MULE	TIR_transposon	628	91	14	15	8,9	348	88	0
Os0086#DNAnona/MULE	DNAnona/MULE	TIR_transposon	409	84	10	14	8,9	428	85	0
Os0087#DNAnona/MULE	DNAnona/MULE	TIR_transposon	545	80	19	14	8,9	391	90	0
Os0089#DNAnona/MULE	DNAnona/MULE	TIR_transposon	932	84	12	7	8,9	743	80	0
Os0098#DNAnona/MULE	DNAnona/MULE	TIR_transposon	652	85	1	5	8,9	384	98	0
Os0102#DNAnona/MULE	DNAnona/MULE	TIR_transposon	715	85	5	8	8,9	158	91	0
Os0103#DNAnona/MULE	DNAnona/MULE	TIR_transposon	655	94	8	7	8,9	155	97	0
Os0105#DNAnona/MULE	DNAnona/MULE	TIR_transposon	692	85	17	10	8,9	600	81	0
Os0109#DNAnona/MULE	DNAnona/MULE	TIR_transposon	575	83	12	5	8,9	825	96	0
Os0115#DNAnona/MULE	DNAnona/MULE	TIR_transposon	622	95	10	15	8,9	854	95	0
Os0116#DNAnona/MULE	DNAnona/MULE	TIR_transposon	243	81	2	18	8,9	692	93	0
Os0117#DNAnona/MULE	DNAnona/MULE	TIR_transposon	481	86	10	18	8,9	707	84	0
Os0120#DNAnona/MULE	DNAnona/MULE	TIR_transposon	26	82	1	12	8,9	589	97	0
Os0124#DNAnona/MULE	DNAnona/MULE	TIR_transposon	427	87	9	15	8,9	256	84	0
Os0131#DNAnona/MULE	DNAnona/MULE	TIR_transposon	22	93	13	15	8,9	376	91	0
Os0138#DNAnona/MULE	DNAnona/MULE	TIR_transposon	563	95	2	9	8,9	464	95	0
Os0148#DNAauto/MULE	DNAauto/MULE	TIR_transposon	770	95	14	10	8,9	7371	95	0
Os0166#DNAnona/MULE	DNAnona/MULE	TIR_transposon	775	87	5	6	8,9	1292	84	0
Os0177#DNAauto/MULE	DNAauto/MULE	TIR_transposon	14	80	9	8	8,9	8521	86	0
Os0182#DNAnona/MULE	DNAnona/MULE	TIR_transposon	167	93	6	12	8,9	524	85	0
Os0184#DNAnona/MULE	DNAnona/MULE	TIR_transposon	834	95	14	12	8,9	169	97	0
Os0202#DNAnona/MULE	DNAnona/MULE	TIR_transposon	799	85	3	12	8,9	1034	94	0
Os0208#DNAnona/MULE	DNAnona/MULE	TIR_transposon	289	85	9	9	8,9	1236	92	0
Os0218#DNAnona/MULE	DNAnona/MULE	TIR_transposon	185	88	13	6	8,9	423	98	0
Os0220#DNAnona/MULE	DNAnona/MULE	TIR_transposon	66	89	8	19	8,9	684	92	0
Os0222#DNAnona/MULE	DNAnona/MULE	TIR_transposon	281	94	17	8	8,9	492	92	0
Os0229#DNAnona/MULE	DNAnona/MULE	TIR_transposon	980	95	10	11	8,9	532	82	0
Os0230#DNAnona/MULE	DNAnona/MULE	TIR_transposon	692	87	15	7	8,9	629	98	0
Os0235#DNAauto/MULE	DNAauto/MULE	TIR_transposon	724	93	6	9	8,9	7609	84	0
Os0238#DNAnona/MULE	DNAnona/MULE	TIR_transposon	479	88	5	10	8,9	505	83	0
Os0243#DNAnona/MULE	DNAnona/MULE	TIR_transposon	391	93	20	18	8,9	736	88	0
Os0250#DNAnona/MULE	DNAnona/MULE	TIR_transposon	767	90	9	7	8,9	774	97	0
Os0256#DNAnona/MULE	DNAnona/MULE	TIR_transposon	734	87	1	9	8,9	998	84	0
Os0280_AMYLTP#DNAnona/MULE	DNAnona/MULE	TIR_transposon	18	90	9	7	8,9	383	86	0
Os0297#DNAnona/MULE	DNAnona/MULE	TIR_transposon	113	92	11	16	8,9	487	98	0
Os0298#DNAnona/MULE	DNAnona/MULE	TIR_transposon	553	94	14	13	8,9	357	91	0
Os0300#DNAnona/MULE	DNAnona/MULE	TIR_transposon	53	94	12	19	8,9	734	90	0
Os0301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	886	89	1	13	8,9	582	87	0
Os0312#DNAnona/MULE	DNAnona/MULE	TIR_transposon	743	95	2	10	8,9	365	95	0
Os0314#DNAnona/MULE	DNAnona/MULE	TIR_transposon	337	86	15	19	8,9	549	94	0
Os0318#DNAnona/MULE	DNAnona/MULE	TIR_transposon	965	95	3	9	8,9	271	83	0
Os0319#DNAnona/MULE	DNAnona/MULE	TIR_transposon	768	93	11	6	8,9	294	88	0
Os0325#DNAnona/MULE	DNAnona/MULE	TIR_transposon	544	90	3	14	8,9	142	89	0
Os0335#DNAnona/MULE	DNAnona/MULE	TIR_transposon	550	93	19	13	8,9	315	80	0
Os0339#DNAnona/MULE	DNAnona/MULE	TIR_transposon	395	90	7	20	8,9	823	81	0
Os0348#DNAnona/MULE	DNAnona/MULE	TIR_transposon	210	89	9	10	8,9	390	98	0
Os0360#DNAnona/MULE	DNAnona/MULE	TIR_transposon	732	89	5	12	8,9	924	88	0
Os0372#DNAnona/MULE	DNAnona/MULE	TIR_transposon	956	87	8	14	8,9	364	83	0
Os0377#DNAnona/MULE	DNAnona/MULE	TIR_transposon	476	81	5	17	8,9	337	90	0
Os0378#DNAnona/MULE	DNAnona/MULE	TIR_transposon	565	90	14	17	8,9	396	88	0
Os0385#DNAauto/MULE	DNAauto/MULE	TIR_transposon	135	91	19	9	8,9	9102	86	0
Os0406#DNAnona/MULE	DNAnona/MULE	TIR_transposon	317	92	12	13	8,9	1368	98	0
Os0434#DNAnona/MULE	DNAnona/MULE	TIR_transposon	933	85	13	15	8,9	123	85	0
Os0441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	863	90	12	5	8,9	247	82	0
Os0446#DNAnona/MULE	DNAnona/MULE	TIR_transposon	712	86	7	13	8,9	1164	93	0
Os0450#DNAnona/MULE	DNAnona/MULE	TIR_transposon	953	89	8	10	8,9	422	98	0
Os0454#DNAnona/MULE	DNAnona/MULE	TIR_transposon	215	95	6	19	8,9	492	80	0
Os0468#DNAnona/MULE	DNAnona/MULE	TIR_transposon	384	88	16	10	8,9	172	81	0
Os0480#DNAnona/MULE	DNAnona/MULE	TIR_transposon	477	94	2	19	8,9	172	96	0
Os0482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	998	88	15	20	8,9	155	92	0
Os0486#DNAnona/MULE	DNAnona/MULE	TIR_transposon	78	87	10	20	8,9	1661	97	0
Os0513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	79	81	8	18	8,9	1208	90	0
Os0518#DNAnona/MULE	DNAnona/MULE	TIR_transposon	270	95	9	7	8,9	231	97	0
Os0536#DNAnona/MULE	DNAnona/MULE	TIR_transposon	220	88	15	12	8,9	157	98	0
Os0542#DNAnona/MULE	DNAnona/MULE	TIR_transposon	89	80	15	7	8,9	423	86	0
Os0554#DNAauto/MULE	DNAauto/MULE	TIR_transposon	101	81	6	9	8,9	15325	92	0
Os0557#DNAnona/MULE	DNAnona/MULE	TIR_transposon	840	90	15	9	8,9	701	97	0
Os0560#DNAnona/MULE	DNAnona/MULE	TIR_transposon	674	88	4	16	8,9	294	81	0
Os0565#DNAnona/MULE	DNAnona/MULE	TIR_transposon	70	86	15	15	8,9	123	95	0
Os0570#DNAnona/MULE	DNAnona/MULE	TIR_transposon	955	94	1	14	8,9	739	94	0
Os0583#DNAnona/MULE	DNAnona/MULE	TIR_transposon	324	85	16	11	8,9	629	80	0
Os0593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	783	80	5	17	8,9	123	95	0
Os0597#DNAnona/MULE	DNAnona/MULE	TIR_transposon	652	84	16	10	8,9	124	82	0
Os0598#DNAnona/MULE	DNAnona/MULE	TIR_transposon	537	87	10	8	8,9	1336	84	0
Os0601#DNAnona/MULE	DNAnona/MULE	TIR_transposon	776	95	9	16	8,9	1222	89	0
Os0607#DNAnona/MULE	DNAnona/MULE	TIR_transposon	238	85	1	13	8,9	117	95	0
Os0610#DNAnona/MULE	DNAnona/MULE	TIR_transposon	731	82	12	15	8,9	675	88	0
Os0623#DNAnona/MULE	DNAnona/MULE	TIR_transposon	135	83	12	18	8,9	386	91	0
Os0624#DNAnona/MULE	DNAnona/MULE	TIR_transposon	754	90	20	19	8,9	1572	97	0
Os0629#DNAnona/MULE	DNAnona/MULE	TIR_transposon	498	92	16	19	8,9	795	90	0
Os0636#DNAnona/MULE	DNAnona/MULE	TIR_transposon	828	81	8	17	8,9	525	83	0
Os0643#DNAnona/MULE	DNAnona/MULE	TIR_transposon	320	88	13	14	8,9	873	87	0
Os0657#DNAnona/MULE	DNAnona/MULE	TIR_transposon	104	90	10	19	8,9	916	83	0
Os0658#DNAnona/MULE	DNAnona/MULE	TIR_transposon	803	92	14	19	8,9	374	90	0
Os0659#DNAnona/MULE	DNAnona/MULE	TIR_transposon	872	80	12	18	8,9	358	91	0
Os0661#DNAnona/MULE	DNAnona/MULE	TIR_transposon	111	92	4	8	8,9	988	85	0
Os0709#DNAnona/MULE	DNAnona/MULE	TIR_transposon	394	91	10	20	8,9	994	80	0
Os0710#DNAnona/MULE	DNAnona/MULE	TIR_transposon	264	88	13	10	8,9	858	90	0
Os0716#DNAnona/MULE	DNAnona/MULE	TIR_transposon	65	82	13	17	8,9	863	98	0
Os0720#DNAnona/MULE	DNAnona/MULE	TIR_transposon	46	84	8	14	8,9	551	84	0
Os0728#DNAnona/MULE	DNAnona/MULE	TIR_transposon	150	87	15	13	8,9	1065	93	0
Os0764#DNAnona/MULE	DNAnona/MULE	TIR_transposon	76	93	4	16	8,9	713	98	0
Os0772#DNAnona/MULE	DNAnona/MULE	TIR_transposon	377	90	16	14	8,9	558	90	0
Os0795#DNAnona/MULE	DNAnona/MULE	TIR_transposon	345	85	13	14	8,9	1314	96	0
Os0797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	344	84	2	11	8,9	941	95	0
Os0805#DNAnona/MULE	DNAnona/MULE	TIR_transposon	949	89	18	12	8,9	1615	95	0
Os0819#DNAnona/MULE	DNAnona/MULE	TIR_transposon	819	86	10	13	8,9	1416	95	0
Os0821#DNAnona/MULE	DNAnona/MULE	TIR_transposon	274	81	9	7	8,9	1390	84	0
Os0844#DNAnona/MULE	DNAnona/MULE	TIR_transposon	349	92	17	17	8,9	958	93	0
Os0845#DNAnona/MULE	DNAnona/MULE	TIR_transposon	692	95	19	19	8,9	1913	84	0
Os0848#DNAnona/MULE	DNAnona/MULE	TIR_transposon	403	80	2	5	8,9	335	82	0
Os0854#DNAauto/MULE	DNAauto/MULE	TIR_transposon	465	87	1	10	8,9	5126	80	0
Os0856#DNAnona/MULE	DNAnona/MULE	TIR_transposon	357	82	15	12	8,9	778	89	0
Os0857#DNAnona/MULE	DNAnona/MULE	TIR_transposon	988	93	20	13	8,9	1262	86	0
Os0861#DNAnona/MULE	DNAnona/MULE	TIR_transposon	40	95	2	15	8,9	556	80	0
Os0874#DNAnona/MULE	DNAnona/MULE	TIR_transposon	819	87	3	13	8,9	1218	83	0
Os0893#DNAauto/MULE	DNAauto/MULE	TIR_transposon	698	86	3	8	8,9	4220	91	0
Os0894#DNAauto/MULE	DNAauto/MULE	TIR_transposon	653	84	16	14	8,9	4093	85	0
Os0895#DNAnona/MULE	DNAnona/MULE	TIR_transposon	166	83	3	9	8,9	114	94	0
Os0896#DNAauto/MULE	DNAauto/MULE	TIR_transposon	942	87	12	6	8,9	3525	85	0
Os0929#DNAnona/MULE	DNAnona/MULE	TIR_transposon	183	93	20	18	8,9	1839	91	0
Os0937#DNAnona/MULE	DNAnona/MULE	TIR_transposon	851	94	7	13	8,9	1300	93	0
Os0949#DNAnona/MULE	DNAnona/MULE	TIR_transposon	506	80	13	8	8,9	898	92	0
Os0954#DNAnona/MULE	DNAnona/MULE	TIR_transposon	505	81	1	18	8,9	1272	96	0
Os0955#DNAnona/MULE	DNAnona/MULE	TIR_transposon	436	80	7	17	8,9	863	85	0
Os0974#DNAnona/MULE	DNAnona/MULE	TIR_transposon	859	92	9	15	8,9	1753	86	0
Os0986#DNAnona/MULE	DNAnona/MULE	TIR_transposon	643	86	15	19	8,9	428	85	0
Os0990#DNAnona/MULE	DNAnona/MULE	TIR_transposon	617	87	8	19	8,9	504	82	0
Os1012#DNAnona/MULE	DNAnona/MULE	TIR_transposon	204	87	12	5	8,9	545	81	0
Os1014#DNAnona/MULE	DNAnona/MULE	TIR_transposon	912	95	3	19	8,9	2622	92	0
Os1015#DNAnona/MULE	DNAnona/MULE	TIR_transposon	153	80	6	14	8,9	2052	90	0
Os1019#DNAnona/MULE	DNAnona/MULE	TIR_transposon	359	94	5	5	8,9	125	84	0
Os1030#DNAnona/MULE	DNAnona/MULE	TIR_transposon	170	90	2	15	8,9	541	88	0
Os1053#DNAnona/MULE	DNAnona/MULE	TIR_transposon	682	92	8	9	8,9	123	95	0
Os1054#DNAnona/MULE	DNAnona/MULE	TIR_transposon	578	86	14	13	8,9	678	94	0
Os1060#DNAnona/MULE	DNAnona/MULE	TIR_transposon	790	82	11	5	8,9	713	86	0
Os1074#DNAnona/MULE	DNAnona/MULE	TIR_transposon	465	92	20	5	8,9	172	90	0
Os1093#DNAnona/MULE	DNAnona/MULE	TIR_transposon	986	94	15	15	8,9	288	92	0
Os1104#DNAnona/MULE	DNAnona/MULE	TIR_transposon	288	83	10	10	8,9	831	90	0
Os1112#DNAnona/MULE	DNAnona/MULE	TIR_transposon	850	94	6	13	8,9	1044	81	0
Os1121#DNAauto/MULE	DNAauto/MULE	TIR_transposon	313	83	20	17	8,9	3902	91	0
Os1127#DNAnona/MULE	DNAnona/MULE	TIR_transposon	436	80	17	13	8,9	374	89	0
Os1129#DNAnona/MULE	DNAnona/MULE	TIR_transposon	844	89	11	6	8,9	671	86	0
Os1130#DNAnona/MULE	DNAnona/MULE	TIR_transposon	699	87	15	6	8,9	772	87	0
Os1132#DNAnona/MULE	DNAnona/MULE	TIR_transposon	546	81	1	8	8,9	824	86	0
Os1148#DNAnona/MULE	DNAnona/MULE	TIR_transposon	860	81	5	17	8,9	1201	97	0
Os1191#DNAnona/MULE	DNAnona/MULE	TIR_transposon	523	91	1	14	8,9	897	87	0
Os1195#DNAnona/MULE	DNAnona/MULE	TIR_transposon	814	89	16	9	8,9	346	81	0
Os1198#DNAnona/MULE	DNAnona/MULE	TIR_transposon	90	85	11	15	8,9	835	96	0
Os1201#DNAnona/MULE	DNAnona/MULE	TIR_transposon	574	85	9	10	8,9	939	93	0
Os1203#DNAnona/MULE	DNAnona/MULE	TIR_transposon	143	92	15	9	8,9	527	87	0
Os1212#DNAnona/MULE	DNAnona/MULE	TIR_transposon	986	91	20	16	8,9	917	87	0
Os1224#DNAnona/MULE	DNAnona/MULE	TIR_transposon	342	93	17	12	8,9	863	86	0
Os1227#DNAnona/MULE	DNAnona/MULE	TIR_transposon	414	93	6	5	8,9	1064	90	0
Os1228#DNAnona/MULE	DNAnona/MULE	TIR_transposon	907	94	8	7	8,9	443	80	0
Os1231#DNAnona/MULE	DNAnona/MULE	TIR_transposon	615	80	20	12	8,9	155	93	0
Os1240#DNAauto/MULE	DNAauto/MULE	TIR_transposon	954	85	3	6	8,9	5557	86	0
Os1261#DNAnona/MULE	DNAnona/MULE	TIR_transposon	759	92	14	17	8,9	301	90	0
Os1271#DNAnona/MULE	DNAnona/MULE	TIR_transposon	93	87	3	17	8,9	1150	98	0
Os1274#DNAnona/MULE	DNAnona/MULE	TIR_transposon	646	87	3	14	8,9	607	95	0
Os1301#DNAnona/MULE	DNAnona/MULE	TIR_transposon	96	88	2	13	8,9	619	86	0
Os1302#DNAnona/MULE	DNAnona/MULE	TIR_transposon	816	80	9	7	8,9	858	90	0
Os1309#DNAauto/MULE	DNAauto/MULE	TIR_transposon	630	94	19	16	8,9	11022	97	0
Os1322#DNAnona/MULE	DNAnona/MULE	TIR_transposon	469	81	20	6	8,9	10534	89	0
Os1327#DNAnona/MULE	DNAnona/MULE	TIR_transposon	426	89	8	9	8,9	682	80	0
Os1332#DNAnona/MULE	DNAnona/MULE	TIR_transposon	779	80	17	16	8,9	1038	86	0
Os1362#DNAnona/MULE	DNAnona/MULE	TIR_transposon	874	88	15	20	8,9	892	93	0
Os1364#DNAnona/MULE	DNAnona/MULE	TIR_transposon	328	83	19	12	8,9	641	85	0
Os1367#DNAnona/MULE	DNAnona/MULE	TIR_transposon	960	89	1	13	8,9	866	80	0
Os1396#DNAnona/MULE	DNAnona/MULE	TIR_transposon	367	84	2	5	8,9	15926	97	0
Os1402#DNAnona/MULE	DNAnona/MULE	TIR_transposon	947	90	19	8	8,9	756	98	0
Os1403#DNAnona/MULE	DNAnona/MULE	TIR_transposon	875	89	1	9	8,9	751	85	0
Os1411#DNAauto/MULE	DNAauto/MULE	TIR_transposon	116	94	2	11	8,9	9942	85	0
Os1440#DNAnona/MULE	DNAnona/MULE	TIR_transposon	300	95	10	17	8,9	628	97	0
Os1441#DNAnona/MULE	DNAnona/MULE	TIR_transposon	53	80	19	7	8,9	1012	83	0
Os1455#DNAnona/MULE	DNAnona/MULE	TIR_transposon	962	93	15	7	8,9	653	93	0
Os1457#DNAnona/MULE	DNAnona/MULE	TIR_transposon	9	81	9	8	8,9	270	85	0
Os1464#DNAauto/MULE	DNAauto/MULE	TIR_transposon	217	92	14	7	8,9	8631	87	0
Os1466#DNAauto/MULE	DNAauto/MULE	TIR_transposon	137	80	18	16	8,9	12864	94	0
Os1482#DNAnona/MULE	DNAnona/MULE	TIR_transposon	731	95	18	9	8,9	819	98	0
Os1497#DNAnona/MULE	DNAnona/MULE	TIR_transposon	88	95	14	8	8,9	247	91	0
Os1513#DNAnona/MULE	DNAnona/MULE	TIR_transposon	141	94	20	8	8,9	145	94	0
Os1517#DNAauto/MULE	DNAauto/MULE	TIR_transposon	206	83	13	5	8,9	5718	87	0
Os1535#DNAnona/MULE	DNAnona/MULE	TIR_transposon	369	80	19	15	8,9	1005	82	0
Os1538#DNAnona/MULE	DNAnona/MULE	TIR_transposon	192	89	5	10	8,9	759	80	0
Os1543#DNAnona/MULE	DNAnona/MULE	TIR_transposon	486	88	10	10	8,9	494	91	0
Os1545#DNAnona/MULE	DNAnona/MULE	TIR_transposon	89	82	3	15	8,9	636	90	0
Os1571#DNAnona/MULE	DNAnona/MULE	TIR_transposon	769	93	18	15	8,9	654	82	0
Os1593#DNAnona/MULE	DNAnona/MULE	TIR_transposon	63	81	5	20	8,9	758	90	0
Os1618#DNAnona/MULE	DNAnona/MULE	TIR_transposon	565	90	18	10	8,9	3471	96	0
Os1643#DNAauto/MULE	DNAauto/MULE	TIR_transposon	999	87	14	7	8,9	4046	93	0
Os1653#DNAnona/MULE	DNAnona/MULE	TIR_transposon	274	85	10	9	8,9	249	86	0
Os1676#DNAauto/MULE	DNAauto/MULE	TIR_transposon	857	95	2	14	8,9	5403	83	0
Os1693#DNAnona/MULE	DNAnona/MULE	TIR_transposon	507	87	8	15	8,9	721	98	0
Os1694#DNAnona/MULE	DNAnona/MULE	TIR_transposon	458	90	17	14	8,9	596	94	0
Os1701#DNAnona/MULE	DNAnona/MULE	TIR_transposon	736	94	15	8	8,9	245	82	0
Os1708#DNAnona/MULE	DNAnona/MULE	TIR_transposon	510	86	17	16	8,9	246	96	0
Os1760#DNAnona/MULE	DNAnona/MULE	TIR_transposon	129	85	11	6	8,9	592	89	0
Os1768#DNAnona/MULE	DNAnona/MULE	TIR_transposon	90	90	5	8	8,9	831	94	0
Os1789#DNAnona/MULE	DNAnona/MULE	TIR_transposon	442	87	4	9	8,9	800	81	0
Os1797#DNAnona/MULE	DNAnona/MULE	TIR_transposon	940	89	14	9	8,9	2220	96	0
Os1819#DNAauto/MULE	DNAauto/MULE	TIR_transposon	235	82	13	10	8,9	9368	97	0
Os1826#DNAnona/MULE	DNAnona/MULE	TIR_transposon	747	90	9	13	8,9	452	81	0
Os1838#DNAnona/MULE	DNAnona/MULE	TIR_transposon	491	83	16	10	8,9	902	86	0
Os1846#DNAnona/MULE	DNAnona/MULE	TIR_transposon	930	88	1	13	8,9	580	87	0
Os1853#DNAnona/MULE	DNAnona/MULE	TIR_transposon	665	84	4	11	8,9	613	98	0
Os1881#DNAnona/MULE	DNAnona/MULE	TIR_transposon	319	90	1	15	8,9	1158	83	0
Os1885#DNAnona/MULE	DNAnona/MULE	TIR_transposon	442	95	10	18	8,9	2254	88	0
Os1886#DNAnona/MULE	DNAnona/MULE	TIR_transposon	254	88	2	14	8,9	545	89	0
Os1889#DNAauto/MULE	DNAauto/MULE	TIR_transposon	41	83	3	17	8,9	5143	88	0
Os1899#DNAnona/MULE	DNAnona/MULE	TIR_transposon	451	84	7	9	8,9	1170	97	0
Os1904#DNAnona/MULE	DNAnona/MULE	TIR_transposon	552	88	6	15	8,9	1050	83	0
Os1907#DNAnona/MULE	DNAnona/MULE	TIR_transposon	286	87	10	9	8,9	765	83	0
Os1909#DNAnona/MULE	DNAnona/MULE	TIR_transposon	570	91	15	11	8,9	1193	83	0
Os1910#DNAnona/MULE	DNAnona/MULE	TIR_transposon	772	93	8	9	8,9	531	96	0
Os1919#DNAnona/MULE	DNAnona/MULE	TIR_transposon	314	86	13	14	8,9	1230	92	0
Os1923#DNAnona/MULE	DNAnona/MULE	TIR_transposon	521	83	7	16	8,9	566	94	0
Os1961#DNAnona/MULE	DNAnona/MULE	TIR_transposon	427	94	20	7	8,9	2008	87	0
Os1970#DNAnona/MULE	DNAnona/MULE	TIR_transposon	879	89	18	11	8,9	1489	80	0
Os1975#DNAnona/MULE	DNAnona/MULE	TIR_transposon	720	85	13	8	8,9	1109	93	0
Os2004#DNAnona/MULE	DNAnona/MULE	TIR_transposon	957	82	11	8	8,9	1212	92	0
Os2033#DNAnona/MULE	DNAnona/MULE	TIR_transposon	714	88	3	10	8,9	953	94	0
Os2035#DNAnona/MULE	DNAnona/MULE	TIR_transposon	395	92	14	6	8,9	245	95	0
